#RollName DetId Area x1 y1 z1 x2 y2 z2 x3 y3 z3 x4 y4 z4
RE+3_R2_CH04_C 637644870 3183.15 345.53 161.125 970.8 312.303 218.675 970.8 272.916 191.096 970.8 301.952 140.804 970.8 
RE+3_R3_CH04_A 637579338 6298.69 631.016 294.249 970.8 570.335 399.351 970.8 527.659 369.469 970.8 583.798 272.231 970.8 
RE+3_R3_CH04_B 637612106 8508.85 582.889 271.807 970.8 526.836 368.893 970.8 464.425 325.193 970.8 513.838 239.607 970.8 
RE+3_R3_CH04_C 637644874 5958.46 512.928 239.183 970.8 463.603 324.617 970.8 413.937 289.841 970.8 457.978 213.559 970.8 
RE+3_R2_CH06_A 637587526 5369.87 353.058 353.059 970.8 286.387 409.002 970.8 250.862 358.267 970.8 309.263 309.264 970.8 
RE+3_R2_CH06_B 637620294 4099.63 308.552 308.554 970.8 250.287 357.445 970.8 219.253 313.124 970.8 270.294 270.295 970.8 
RE+3_R2_CH06_C 637653062 3183.15 269.584 269.586 970.8 218.677 312.302 970.8 191.098 272.914 970.8 235.584 235.586 970.8 
RE+3_R3_CH06_A 637587530 6298.69 492.322 492.323 970.8 399.353 570.333 970.8 369.471 527.657 970.8 455.483 455.485 970.8 
RE+3_R3_CH06_B 637620298 8508.85 454.773 454.774 970.8 368.895 526.835 970.8 325.194 464.424 970.8 400.899 400.9 970.8 
RE+3_R3_CH06_C 637653066 5958.46 400.189 400.19 970.8 324.618 463.601 970.8 289.842 413.936 970.8 357.317 357.318 970.8 
RE+3_R2_CH08_A 637571270 5369.87 211.012 452.52 970.8 129.229 482.286 970.8 113.199 422.461 970.8 184.837 396.387 970.8 
RE+3_R2_CH08_B 637604038 4099.63 184.413 395.477 970.8 112.94 421.491 970.8 98.9354 369.229 970.8 161.547 346.441 970.8 
RE+3_R2_CH08_C 637636806 3183.15 161.122 345.531 970.8 98.6761 368.26 970.8 86.2316 321.815 970.8 140.801 301.953 970.8 
RE+3_R3_CH08_A 637571274 6298.69 294.247 631.017 970.8 180.204 672.525 970.8 166.72 622.202 970.8 272.229 583.8 970.8 
RE+3_R3_CH08_B 637604042 8508.85 271.805 582.89 970.8 166.46 621.232 970.8 146.74 547.639 970.8 239.606 513.838 970.8 
RE+3_R3_CH08_C 637636810 5958.46 239.181 512.929 970.8 146.481 546.669 970.8 130.788 488.104 970.8 213.558 457.978 970.8 
RE+3_R2_CH10_A 637579462 5369.87 43.516 497.4 970.8 -43.516 497.4 970.8 -38.118 435.7 970.8 38.118 435.7 970.8 
RE+3_R2_CH10_B 637612230 4099.63 38.03 434.7 970.8 -38.03 434.7 970.8 -33.315 380.8 970.8 33.315 380.8 970.8 
RE+3_R2_CH10_C 637644998 3183.15 33.227 379.8 970.8 -33.227 379.8 970.8 -29.036 331.9 970.8 29.036 331.9 970.8 
RE+3_R3_CH10_A 637579466 6298.69 60.681 693.6 970.8 -60.681 693.6 970.8 -56.14 641.7 970.8 56.14 641.7 970.8 
RE+3_R3_CH10_B 637612234 8508.85 56.053 640.7 970.8 -56.053 640.7 970.8 -49.413 564.8 970.8 49.413 564.8 970.8 
RE+3_R3_CH10_C 637645002 5958.46 49.325 563.8 970.8 -49.325 563.8 970.8 -44.041 503.4 970.8 44.041 503.4 970.8 
RE+3_R2_CH12_A 637587654 5369.87 -129.229 482.286 970.8 -211.012 452.52 970.8 -184.837 396.387 970.8 -113.199 422.461 970.8 
RE+3_R2_CH12_B 637620422 4099.63 -112.94 421.491 970.8 -184.413 395.477 970.8 -161.547 346.441 970.8 -98.9354 369.229 970.8 
RE+3_R2_CH12_C 637653190 3183.15 -98.6761 368.26 970.8 -161.122 345.531 970.8 -140.801 301.953 970.8 -86.2316 321.815 970.8 
RE+3_R3_CH12_A 637587658 6298.69 -180.204 672.525 970.8 -294.247 631.017 970.8 -272.229 583.8 970.8 -166.72 622.202 970.8 
RE+3_R3_CH12_B 637620426 8508.85 -166.46 621.232 970.8 -271.805 582.89 970.8 -239.606 513.838 970.8 -146.74 547.639 970.8 
RE+3_R3_CH12_C 637653194 5958.46 -146.481 546.669 970.8 -239.181 512.929 970.8 -213.558 457.978 970.8 -130.788 488.104 970.8 
RE+3_R2_CH14_A 637571398 5369.87 -286.387 409.002 970.8 -353.058 353.059 970.8 -309.263 309.264 970.8 -250.862 358.267 970.8 
RE+3_R2_CH14_B 637604166 4099.63 -250.287 357.445 970.8 -308.552 308.554 970.8 -270.294 270.295 970.8 -219.253 313.124 970.8 
RE+3_R2_CH14_C 637636934 3183.15 -218.677 312.302 970.8 -269.584 269.586 970.8 -235.584 235.586 970.8 -191.098 272.914 970.8 
RE+3_R3_CH14_A 637571402 6298.69 -399.353 570.333 970.8 -492.322 492.323 970.8 -455.483 455.485 970.8 -369.471 527.657 970.8 
RE+3_R3_CH14_B 637604170 8508.85 -368.895 526.835 970.8 -454.773 454.774 970.8 -400.899 400.9 970.8 -325.194 464.424 970.8 
RE+3_R3_CH14_C 637636938 5958.46 -324.618 463.601 970.8 -400.189 400.19 970.8 -357.317 357.318 970.8 -289.842 413.936 970.8 
RE+3_R2_CH16_A 637579590 5369.87 -409.003 286.386 970.8 -452.519 211.014 970.8 -396.386 184.839 970.8 -358.268 250.861 970.8 
RE+3_R2_CH16_B 637612358 4099.63 -357.446 250.285 970.8 -395.476 184.415 970.8 -346.44 161.548 970.8 -313.125 219.252 970.8 
RE+3_R2_CH16_C 637645126 3183.15 -312.303 218.675 970.8 -345.53 161.125 970.8 -301.952 140.804 970.8 -272.916 191.096 970.8 
RE+3_R3_CH16_A 637579594 6298.69 -570.335 399.351 970.8 -631.016 294.249 970.8 -583.798 272.231 970.8 -527.659 369.469 970.8 
RE+3_R3_CH16_B 637612362 8508.85 -526.836 368.893 970.8 -582.889 271.807 970.8 -513.838 239.607 970.8 -464.425 325.193 970.8 
RE+3_R3_CH16_C 637645130 5958.46 -463.603 324.617 970.8 -512.928 239.183 970.8 -457.978 213.559 970.8 -413.937 289.841 970.8 
RE+3_R2_CH18_A 637587782 5369.87 -482.287 129.227 970.8 -497.4 43.5177 970.8 -435.7 38.1196 970.8 -422.462 113.197 970.8 
RE+3_R2_CH18_B 637620550 4099.63 -421.492 112.937 970.8 -434.7 38.0326 970.8 -380.8 33.3164 970.8 -369.23 98.9341 970.8 
RE+3_R2_CH18_C 637653318 3183.15 -368.26 98.6738 970.8 -379.8 33.2294 970.8 -331.9 29.039 970.8 -321.816 86.2287 970.8 
RE+3_R3_CH18_A 637587786 6298.69 -672.526 180.201 970.8 -693.6 60.6833 970.8 -641.7 56.1429 970.8 -622.203 166.717 970.8 
RE+3_R3_CH18_B 637620554 8508.85 -621.233 166.458 970.8 -640.7 56.055 970.8 -564.8 49.4142 970.8 -547.639 146.739 970.8 
RE+3_R3_CH18_C 637653322 5958.46 -546.669 146.478 970.8 -563.8 49.3272 970.8 -503.4 44.0426 970.8 -488.105 130.786 970.8 
RE+3_R2_CH20_A 637571526 5369.87 -497.4 -43.5177 970.8 -482.287 -129.227 970.8 -422.462 -113.197 970.8 -435.7 -38.1196 970.8 
RE+3_R2_CH20_B 637604294 4099.63 -434.7 -38.0326 970.8 -421.492 -112.937 970.8 -369.23 -98.9341 970.8 -380.8 -33.3164 970.8 
RE+3_R2_CH20_C 637637062 3183.15 -379.8 -33.2294 970.8 -368.26 -98.6738 970.8 -321.816 -86.2287 970.8 -331.9 -29.039 970.8 
RE+3_R3_CH20_A 637571530 6298.69 -693.6 -60.6833 970.8 -672.526 -180.201 970.8 -622.203 -166.717 970.8 -641.7 -56.1429 970.8 
RE+3_R3_CH20_B 637604298 8508.85 -640.7 -56.055 970.8 -621.233 -166.458 970.8 -547.639 -146.739 970.8 -564.8 -49.4142 970.8 
RE+3_R3_CH20_C 637637066 5958.46 -563.8 -49.3272 970.8 -546.669 -146.478 970.8 -488.105 -130.786 970.8 -503.4 -44.0426 970.8 
RE+3_R2_CH22_A 637579718 5369.87 -452.519 -211.014 970.8 -409.003 -286.386 970.8 -358.268 -250.861 970.8 -396.386 -184.839 970.8 
RE+3_R2_CH22_B 637612486 4099.63 -395.476 -184.415 970.8 -357.446 -250.285 970.8 -313.125 -219.252 970.8 -346.44 -161.548 970.8 
RE+3_R2_CH22_C 637645254 3183.15 -345.53 -161.125 970.8 -312.303 -218.675 970.8 -272.916 -191.096 970.8 -301.952 -140.804 970.8 
RE+3_R3_CH22_A 637579722 6298.69 -631.016 -294.249 970.8 -570.335 -399.351 970.8 -527.659 -369.469 970.8 -583.798 -272.231 970.8 
RE+3_R3_CH22_B 637612490 8508.85 -582.889 -271.807 970.8 -526.836 -368.893 970.8 -464.425 -325.193 970.8 -513.838 -239.607 970.8 
RE+3_R3_CH22_C 637645258 5958.46 -512.928 -239.183 970.8 -463.603 -324.617 970.8 -413.937 -289.841 970.8 -457.978 -213.559 970.8 
RE+3_R2_CH24_A 637587910 5369.87 -353.058 -353.059 970.8 -286.387 -409.002 970.8 -250.862 -358.267 970.8 -309.263 -309.264 970.8 
RE+3_R2_CH24_B 637620678 4099.63 -308.552 -308.554 970.8 -250.287 -357.445 970.8 -219.253 -313.124 970.8 -270.294 -270.295 970.8 
RE+3_R2_CH24_C 637653446 3183.15 -269.584 -269.586 970.8 -218.677 -312.302 970.8 -191.098 -272.914 970.8 -235.584 -235.586 970.8 
RE+3_R3_CH24_A 637587914 6298.69 -492.322 -492.323 970.8 -399.353 -570.333 970.8 -369.471 -527.657 970.8 -455.483 -455.485 970.8 
RE+3_R3_CH24_B 637620682 8508.85 -454.773 -454.774 970.8 -368.895 -526.835 970.8 -325.194 -464.424 970.8 -400.899 -400.9 970.8 
RE+3_R3_CH24_C 637653450 5958.46 -400.189 -400.19 970.8 -324.618 -463.601 970.8 -289.842 -413.936 970.8 -357.317 -357.318 970.8 
RE+3_R2_CH26_A 637571654 5369.87 -211.012 -452.52 970.8 -129.229 -482.286 970.8 -113.199 -422.461 970.8 -184.837 -396.387 970.8 
RE+3_R2_CH26_B 637604422 4099.63 -184.413 -395.477 970.8 -112.94 -421.491 970.8 -98.9354 -369.229 970.8 -161.547 -346.441 970.8 
RE+3_R2_CH26_C 637637190 3183.15 -161.122 -345.531 970.8 -98.6761 -368.26 970.8 -86.2316 -321.815 970.8 -140.801 -301.953 970.8 
RE+3_R3_CH26_A 637571658 6298.69 -294.247 -631.017 970.8 -180.204 -672.525 970.8 -166.72 -622.202 970.8 -272.229 -583.8 970.8 
RE+3_R3_CH26_B 637604426 8508.85 -271.805 -582.89 970.8 -166.46 -621.232 970.8 -146.74 -547.639 970.8 -239.606 -513.838 970.8 
RE+3_R3_CH26_C 637637194 5958.46 -239.181 -512.929 970.8 -146.481 -546.669 970.8 -130.788 -488.104 970.8 -213.558 -457.978 970.8 
RE+3_R2_CH28_A 637579846 5369.87 -43.516 -497.4 970.8 43.516 -497.4 970.8 38.118 -435.7 970.8 -38.118 -435.7 970.8 
RE+3_R2_CH28_B 637612614 4099.63 -38.03 -434.7 970.8 38.03 -434.7 970.8 33.315 -380.8 970.8 -33.315 -380.8 970.8 
RE+3_R2_CH28_C 637645382 3183.15 -33.227 -379.8 970.8 33.227 -379.8 970.8 29.036 -331.9 970.8 -29.036 -331.9 970.8 
RE+3_R3_CH28_A 637579850 6298.69 -60.681 -693.6 970.8 60.681 -693.6 970.8 56.14 -641.7 970.8 -56.14 -641.7 970.8 
RE+3_R3_CH28_B 637612618 8508.85 -56.053 -640.7 970.8 56.053 -640.7 970.8 49.413 -564.8 970.8 -49.413 -564.8 970.8 
RE+3_R3_CH28_C 637645386 5958.46 -49.325 -563.8 970.8 49.325 -563.8 970.8 44.041 -503.4 970.8 -44.041 -503.4 970.8 
RE+3_R2_CH30_A 637588038 5369.87 129.229 -482.286 970.8 211.012 -452.52 970.8 184.837 -396.387 970.8 113.199 -422.461 970.8 
RE+3_R2_CH30_B 637620806 4099.63 112.94 -421.491 970.8 184.413 -395.477 970.8 161.547 -346.441 970.8 98.9354 -369.229 970.8 
RE+3_R2_CH30_C 637653574 3183.15 98.6761 -368.26 970.8 161.122 -345.531 970.8 140.801 -301.953 970.8 86.2316 -321.815 970.8 
RE+3_R3_CH30_A 637588042 6298.69 180.204 -672.525 970.8 294.247 -631.017 970.8 272.229 -583.8 970.8 166.72 -622.202 970.8 
RE+3_R3_CH30_B 637620810 8508.85 166.46 -621.232 970.8 271.805 -582.89 970.8 239.606 -513.838 970.8 146.74 -547.639 970.8 
RE+3_R3_CH30_C 637653578 5958.46 146.481 -546.669 970.8 239.181 -512.929 970.8 213.558 -457.978 970.8 130.788 -488.104 970.8 
RE+3_R2_CH32_A 637571782 5369.87 286.387 -409.002 970.8 353.058 -353.059 970.8 309.263 -309.264 970.8 250.862 -358.267 970.8 
RE+3_R2_CH32_B 637604550 4099.63 250.287 -357.445 970.8 308.552 -308.554 970.8 270.294 -270.295 970.8 219.253 -313.124 970.8 
RE+3_R2_CH32_C 637637318 3183.15 218.677 -312.302 970.8 269.584 -269.586 970.8 235.584 -235.586 970.8 191.098 -272.914 970.8 
RE+3_R3_CH32_A 637571786 6298.69 399.353 -570.333 970.8 492.322 -492.323 970.8 455.483 -455.485 970.8 369.471 -527.657 970.8 
RE+3_R3_CH32_B 637604554 8508.85 368.895 -526.835 970.8 454.773 -454.774 970.8 400.899 -400.9 970.8 325.194 -464.424 970.8 
RE+3_R3_CH32_C 637637322 5958.46 324.618 -463.601 970.8 400.189 -400.19 970.8 357.317 -357.318 970.8 289.842 -413.936 970.8 
RE+3_R2_CH34_A 637579974 5369.87 409.003 -286.386 970.8 452.519 -211.014 970.8 396.386 -184.839 970.8 358.268 -250.861 970.8 
RE+3_R2_CH34_B 637612742 4099.63 357.446 -250.285 970.8 395.476 -184.415 970.8 346.44 -161.548 970.8 313.125 -219.252 970.8 
RE+3_R2_CH34_C 637645510 3183.15 312.303 -218.675 970.8 345.53 -161.125 970.8 301.952 -140.804 970.8 272.916 -191.096 970.8 
RE+3_R3_CH34_A 637579978 6298.69 570.335 -399.351 970.8 631.016 -294.249 970.8 583.798 -272.231 970.8 527.659 -369.469 970.8 
RE+3_R3_CH34_B 637612746 8508.85 526.836 -368.893 970.8 582.889 -271.807 970.8 513.838 -239.607 970.8 464.425 -325.193 970.8 
RE+3_R3_CH34_C 637645514 5958.46 463.603 -324.617 970.8 512.928 -239.183 970.8 457.978 -213.559 970.8 413.937 -289.841 970.8 
RE+3_R2_CH36_A 637588166 5369.87 482.287 -129.227 970.8 497.4 -43.5177 970.8 435.7 -38.1196 970.8 422.462 -113.197 970.8 
RE+3_R2_CH36_B 637620934 4099.63 421.492 -112.937 970.8 434.7 -38.0326 970.8 380.8 -33.3164 970.8 369.23 -98.9341 970.8 
RE+3_R2_CH36_C 637653702 3183.15 368.26 -98.6738 970.8 379.8 -33.2294 970.8 331.9 -29.039 970.8 321.816 -86.2287 970.8 
RE+3_R3_CH36_A 637588170 6298.69 672.526 -180.201 970.8 693.6 -60.6833 970.8 641.7 -56.1429 970.8 622.203 -166.717 970.8 
RE+3_R3_CH36_B 637620938 8508.85 621.233 -166.458 970.8 640.7 -56.055 970.8 564.8 -49.4142 970.8 547.639 -146.739 970.8 
RE+3_R3_CH36_C 637653706 5958.46 546.669 -146.478 970.8 563.8 -49.3272 970.8 503.4 -44.0426 970.8 488.105 -130.786 970.8 
RE+3_R2_CH03_A 637575238 5369.87 482.286 129.229 975.2 452.52 211.012 975.2 396.387 184.837 975.2 422.461 113.199 975.2 
RE+3_R2_CH03_B 637608006 4099.63 421.491 112.94 975.2 395.477 184.413 975.2 346.441 161.547 975.2 369.229 98.9354 975.2 
RE+3_R2_CH03_C 637640774 3183.15 368.26 98.6761 975.2 345.531 161.122 975.2 301.953 140.801 975.2 321.815 86.2316 975.2 
RE+3_R3_CH03_A 637575242 6298.69 672.525 180.204 975.2 631.017 294.247 975.2 583.8 272.229 975.2 622.202 166.72 975.2 
RE+3_R3_CH03_B 637608010 8508.85 621.232 166.46 975.2 582.89 271.805 975.2 513.838 239.606 975.2 547.639 146.74 975.2 
RE+3_R3_CH03_C 637640778 5958.46 546.669 146.481 975.2 512.929 239.181 975.2 457.978 213.558 975.2 488.104 130.788 975.2 
RE+3_R2_CH05_A 637583430 5369.87 409.002 286.387 975.2 353.059 353.058 975.2 309.264 309.263 975.2 358.267 250.862 975.2 
RE+3_R2_CH05_B 637616198 4099.63 357.445 250.287 975.2 308.554 308.552 975.2 270.295 270.294 975.2 313.124 219.253 975.2 
RE+3_R2_CH05_C 637648966 3183.15 312.302 218.677 975.2 269.586 269.584 975.2 235.586 235.584 975.2 272.914 191.098 975.2 
RE+3_R3_CH05_A 637583434 6298.69 570.333 399.353 975.2 492.323 492.322 975.2 455.485 455.483 975.2 527.657 369.471 975.2 
RE+3_R3_CH05_B 637616202 8508.85 526.835 368.895 975.2 454.774 454.773 975.2 400.9 400.899 975.2 464.424 325.194 975.2 
RE+3_R3_CH05_C 637648970 5958.46 463.601 324.618 975.2 400.19 400.189 975.2 357.318 357.317 975.2 413.936 289.842 975.2 
RE+3_R2_CH07_A 637567174 5369.87 286.386 409.003 975.2 211.014 452.519 975.2 184.839 396.386 975.2 250.861 358.268 975.2 
RE+3_R2_CH07_B 637599942 4099.63 250.285 357.446 975.2 184.415 395.476 975.2 161.548 346.44 975.2 219.252 313.125 975.2 
RE+3_R2_CH07_C 637632710 3183.15 218.675 312.303 975.2 161.125 345.53 975.2 140.804 301.952 975.2 191.096 272.916 975.2 
RE+3_R3_CH07_A 637567178 6298.69 399.351 570.335 975.2 294.249 631.016 975.2 272.231 583.798 975.2 369.469 527.659 975.2 
RE+3_R3_CH07_B 637599946 8508.85 368.893 526.836 975.2 271.807 582.889 975.2 239.607 513.838 975.2 325.193 464.425 975.2 
RE+3_R3_CH07_C 637632714 5958.46 324.617 463.603 975.2 239.183 512.928 975.2 213.559 457.978 975.2 289.841 413.937 975.2 
RE+3_R2_CH09_A 637575366 5369.87 129.227 482.287 975.2 43.5177 497.4 975.2 38.1196 435.7 975.2 113.197 422.462 975.2 
RE+3_R2_CH09_B 637608134 4099.63 112.937 421.492 975.2 38.0326 434.7 975.2 33.3164 380.8 975.2 98.9341 369.23 975.2 
RE+3_R2_CH09_C 637640902 3183.15 98.6738 368.26 975.2 33.2294 379.8 975.2 29.039 331.9 975.2 86.2287 321.816 975.2 
RE+3_R3_CH09_A 637575370 6298.69 180.201 672.526 975.2 60.6833 693.6 975.2 56.1429 641.7 975.2 166.717 622.203 975.2 
RE+3_R3_CH09_B 637608138 8508.85 166.458 621.233 975.2 56.055 640.7 975.2 49.4142 564.8 975.2 146.739 547.639 975.2 
RE+3_R3_CH09_C 637640906 5958.46 146.478 546.669 975.2 49.3272 563.8 975.2 44.0426 503.4 975.2 130.786 488.105 975.2 
RE+3_R2_CH11_A 637583558 5369.87 -43.5177 497.4 975.2 -129.227 482.287 975.2 -113.197 422.462 975.2 -38.1196 435.7 975.2 
RE+3_R2_CH11_B 637616326 4099.63 -38.0326 434.7 975.2 -112.937 421.492 975.2 -98.9341 369.23 975.2 -33.3164 380.8 975.2 
RE+3_R2_CH11_C 637649094 3183.15 -33.2294 379.8 975.2 -98.6738 368.26 975.2 -86.2287 321.816 975.2 -29.039 331.9 975.2 
RE+3_R3_CH11_A 637583562 6298.69 -60.6833 693.6 975.2 -180.201 672.526 975.2 -166.717 622.203 975.2 -56.1429 641.7 975.2 
RE+3_R3_CH11_B 637616330 8508.85 -56.055 640.7 975.2 -166.458 621.233 975.2 -146.739 547.639 975.2 -49.4142 564.8 975.2 
RE+3_R3_CH11_C 637649098 5958.46 -49.3272 563.8 975.2 -146.478 546.669 975.2 -130.786 488.105 975.2 -44.0426 503.4 975.2 
RE+3_R2_CH13_A 637567302 5369.87 -211.014 452.519 975.2 -286.386 409.003 975.2 -250.861 358.268 975.2 -184.839 396.386 975.2 
RE+3_R2_CH13_B 637600070 4099.63 -184.415 395.476 975.2 -250.285 357.446 975.2 -219.252 313.125 975.2 -161.548 346.44 975.2 
RE+3_R2_CH13_C 637632838 3183.15 -161.125 345.53 975.2 -218.675 312.303 975.2 -191.096 272.916 975.2 -140.804 301.952 975.2 
RE+3_R3_CH13_A 637567306 6298.69 -294.249 631.016 975.2 -399.351 570.335 975.2 -369.469 527.659 975.2 -272.231 583.798 975.2 
RE+3_R3_CH13_B 637600074 8508.85 -271.807 582.889 975.2 -368.893 526.836 975.2 -325.193 464.425 975.2 -239.607 513.838 975.2 
RE+3_R3_CH13_C 637632842 5958.46 -239.183 512.928 975.2 -324.617 463.603 975.2 -289.841 413.937 975.2 -213.559 457.978 975.2 
RE+3_R2_CH15_A 637575494 5369.87 -353.059 353.058 975.2 -409.002 286.387 975.2 -358.267 250.862 975.2 -309.264 309.263 975.2 
RE+3_R2_CH15_B 637608262 4099.63 -308.554 308.552 975.2 -357.445 250.287 975.2 -313.124 219.253 975.2 -270.295 270.294 975.2 
RE+3_R2_CH15_C 637641030 3183.15 -269.586 269.584 975.2 -312.302 218.677 975.2 -272.914 191.098 975.2 -235.586 235.584 975.2 
RE+3_R3_CH15_A 637575498 6298.69 -492.323 492.322 975.2 -570.333 399.353 975.2 -527.657 369.471 975.2 -455.485 455.483 975.2 
RE+3_R3_CH15_B 637608266 8508.85 -454.774 454.773 975.2 -526.835 368.895 975.2 -464.424 325.194 975.2 -400.9 400.899 975.2 
RE+3_R3_CH15_C 637641034 5958.46 -400.19 400.189 975.2 -463.601 324.618 975.2 -413.936 289.842 975.2 -357.318 357.317 975.2 
RE+3_R2_CH17_A 637583686 5369.87 -452.52 211.012 975.2 -482.286 129.229 975.2 -422.461 113.199 975.2 -396.387 184.837 975.2 
RE+3_R2_CH17_B 637616454 4099.63 -395.477 184.413 975.2 -421.491 112.94 975.2 -369.229 98.9354 975.2 -346.441 161.547 975.2 
RE+3_R2_CH17_C 637649222 3183.15 -345.531 161.122 975.2 -368.26 98.6761 975.2 -321.815 86.2316 975.2 -301.953 140.801 975.2 
RE+3_R3_CH17_A 637583690 6298.69 -631.017 294.247 975.2 -672.525 180.204 975.2 -622.202 166.72 975.2 -583.8 272.229 975.2 
RE+3_R3_CH17_B 637616458 8508.85 -582.89 271.805 975.2 -621.232 166.46 975.2 -547.639 146.74 975.2 -513.838 239.606 975.2 
RE+3_R3_CH17_C 637649226 5958.46 -512.929 239.181 975.2 -546.669 146.481 975.2 -488.104 130.788 975.2 -457.978 213.558 975.2 
RE+3_R2_CH19_A 637567430 5369.87 -497.4 43.516 975.2 -497.4 -43.516 975.2 -435.7 -38.118 975.2 -435.7 38.118 975.2 
RE+3_R2_CH19_B 637600198 4099.63 -434.7 38.03 975.2 -434.7 -38.03 975.2 -380.8 -33.315 975.2 -380.8 33.315 975.2 
RE+3_R2_CH19_C 637632966 3183.15 -379.8 33.227 975.2 -379.8 -33.227 975.2 -331.9 -29.036 975.2 -331.9 29.036 975.2 
RE+3_R3_CH19_A 637567434 6298.69 -693.6 60.681 975.2 -693.6 -60.681 975.2 -641.7 -56.14 975.2 -641.7 56.14 975.2 
RE+3_R3_CH19_B 637600202 8508.85 -640.7 56.053 975.2 -640.7 -56.053 975.2 -564.8 -49.413 975.2 -564.8 49.413 975.2 
RE+3_R3_CH19_C 637632970 5958.46 -563.8 49.325 975.2 -563.8 -49.325 975.2 -503.4 -44.041 975.2 -503.4 44.041 975.2 
RE+3_R2_CH21_A 637575622 5369.87 -482.286 -129.229 975.2 -452.52 -211.012 975.2 -396.387 -184.837 975.2 -422.461 -113.199 975.2 
RE+3_R2_CH21_B 637608390 4099.63 -421.491 -112.94 975.2 -395.477 -184.413 975.2 -346.441 -161.547 975.2 -369.229 -98.9354 975.2 
RE+3_R2_CH21_C 637641158 3183.15 -368.26 -98.6761 975.2 -345.531 -161.122 975.2 -301.953 -140.801 975.2 -321.815 -86.2316 975.2 
RE+3_R3_CH21_A 637575626 6298.69 -672.525 -180.204 975.2 -631.017 -294.247 975.2 -583.8 -272.229 975.2 -622.202 -166.72 975.2 
RE+3_R3_CH21_B 637608394 8508.85 -621.232 -166.46 975.2 -582.89 -271.805 975.2 -513.838 -239.606 975.2 -547.639 -146.74 975.2 
RE+3_R3_CH21_C 637641162 5958.46 -546.669 -146.481 975.2 -512.929 -239.181 975.2 -457.978 -213.558 975.2 -488.104 -130.788 975.2 
RE+3_R2_CH23_A 637583814 5369.87 -409.002 -286.387 975.2 -353.059 -353.058 975.2 -309.264 -309.263 975.2 -358.267 -250.862 975.2 
RE+3_R2_CH23_B 637616582 4099.63 -357.445 -250.287 975.2 -308.554 -308.552 975.2 -270.295 -270.294 975.2 -313.124 -219.253 975.2 
RE+3_R2_CH23_C 637649350 3183.15 -312.302 -218.677 975.2 -269.586 -269.584 975.2 -235.586 -235.584 975.2 -272.914 -191.098 975.2 
RE+3_R3_CH23_A 637583818 6298.69 -570.333 -399.353 975.2 -492.323 -492.322 975.2 -455.485 -455.483 975.2 -527.657 -369.471 975.2 
RE+3_R3_CH23_B 637616586 8508.85 -526.835 -368.895 975.2 -454.774 -454.773 975.2 -400.9 -400.899 975.2 -464.424 -325.194 975.2 
RE+3_R3_CH23_C 637649354 5958.46 -463.601 -324.618 975.2 -400.19 -400.189 975.2 -357.318 -357.317 975.2 -413.936 -289.842 975.2 
RE+3_R2_CH25_A 637567558 5369.87 -286.386 -409.003 975.2 -211.014 -452.519 975.2 -184.839 -396.386 975.2 -250.861 -358.268 975.2 
RE+3_R2_CH25_B 637600326 4099.63 -250.285 -357.446 975.2 -184.415 -395.476 975.2 -161.548 -346.44 975.2 -219.252 -313.125 975.2 
RE+3_R2_CH25_C 637633094 3183.15 -218.675 -312.303 975.2 -161.125 -345.53 975.2 -140.804 -301.952 975.2 -191.096 -272.916 975.2 
RE+3_R3_CH25_A 637567562 6298.69 -399.351 -570.335 975.2 -294.249 -631.016 975.2 -272.231 -583.798 975.2 -369.469 -527.659 975.2 
RE+3_R3_CH25_B 637600330 8508.85 -368.893 -526.836 975.2 -271.807 -582.889 975.2 -239.607 -513.838 975.2 -325.193 -464.425 975.2 
RE+3_R3_CH25_C 637633098 5958.46 -324.617 -463.603 975.2 -239.183 -512.928 975.2 -213.559 -457.978 975.2 -289.841 -413.937 975.2 
RE+3_R2_CH27_A 637575750 5369.87 -129.227 -482.287 975.2 -43.5177 -497.4 975.2 -38.1196 -435.7 975.2 -113.197 -422.462 975.2 
RE+3_R2_CH27_B 637608518 4099.63 -112.937 -421.492 975.2 -38.0326 -434.7 975.2 -33.3164 -380.8 975.2 -98.9341 -369.23 975.2 
RE+3_R2_CH27_C 637641286 3183.15 -98.6738 -368.26 975.2 -33.2294 -379.8 975.2 -29.039 -331.9 975.2 -86.2287 -321.816 975.2 
RE+3_R3_CH27_A 637575754 6298.69 -180.201 -672.526 975.2 -60.6833 -693.6 975.2 -56.1429 -641.7 975.2 -166.717 -622.203 975.2 
RE+3_R3_CH27_B 637608522 8508.85 -166.458 -621.233 975.2 -56.055 -640.7 975.2 -49.4142 -564.8 975.2 -146.739 -547.639 975.2 
RE+3_R3_CH27_C 637641290 5958.46 -146.478 -546.669 975.2 -49.3272 -563.8 975.2 -44.0426 -503.4 975.2 -130.786 -488.105 975.2 
RE+3_R2_CH29_A 637583942 5369.87 43.5177 -497.4 975.2 129.227 -482.287 975.2 113.197 -422.462 975.2 38.1196 -435.7 975.2 
RE+3_R2_CH29_B 637616710 4099.63 38.0326 -434.7 975.2 112.937 -421.492 975.2 98.9341 -369.23 975.2 33.3164 -380.8 975.2 
RE+3_R2_CH29_C 637649478 3183.15 33.2294 -379.8 975.2 98.6738 -368.26 975.2 86.2287 -321.816 975.2 29.039 -331.9 975.2 
